host;ip;port;lastseen;delay;cid;country_code;country_name;city;checks_up;checks_down;anon;http;ssl;socks4;socks5
194.167.44.91;194.167.44.91;80;2009;720;2967849;FR;France;Vitry-sur-Seine;9921;529;4;1;0;0;0
163.172.152.52;163.172.152.52;8811;2010;640;3017382;FR;France;;7251;419;1;1;0;0;0
163.172.136.226;163.172.136.226;8811;2010;660;3017382;FR;France;;7232;450;1;1;0;0;0
163.53.209.7;163.53.209.7;6667;2015;2260;1264033;;;;1502;627;4;0;0;0;1
124.75.27.130;124.75.27.130;8080;2016;1100;1796231;CN;China;;38;8;3;1;0;0;0
124.75.27.70;124.75.27.70;8080;2018;1060;1796231;CN;China;;63;15;3;1;0;0;0
207.154.231.211;207.154.231.211;3128;2020;520;2925533;DE;Germany;"""Frankfurt am Main""";18300;307;4;1;0;0;0
144.76.70.146;144.76.70.146;1090;2030;1360;2921044;DE;Germany;;55;117;4;0;0;0;1
103.206.254.242;103.206.254.242;4145;2050;4100;8314434;ID;Indonesia;Batam;3027;488;4;0;0;1;0
181.196.181.146;181.196.181.146;4145;2056;1220;3657509;EC;Ecuador;Guayaquil;3121;482;4;0;0;1;0
104.244.75.218;104.244.75.218;8080;2230;3380;2960126;LU;Luxembourg;Roost;1802;2350;4;1;0;0;0
51.158.98.121;51.158.98.121;8811;2234;660;2988507;FR;France;Paris;10013;436;1;1;0;0;0
51.158.123.35;51.158.123.35;8811;2234;640;2988507;FR;France;Paris;9480;386;1;1;0;0;0
51.158.68.133;51.158.68.133;8811;2234;620;2988507;FR;France;Paris;9803;355;1;1;0;0;0
51.158.113.142;51.158.113.142;8811;2237;640;2988507;FR;France;Paris;9446;327;1;1;0;0;0
51.158.108.135;51.158.108.135;8811;2237;300;2988507;FR;France;Paris;9033;443;1;1;0;0;0
51.158.99.51;51.158.99.51;8811;2237;400;2988507;FR;France;Paris;8157;674;1;1;0;0;0
51.158.68.68;51.158.68.68;8811;2237;300;2988507;FR;France;Paris;8445;364;1;1;0;0;0
207.154.231.217;207.154.231.217;8080;2244;540;2925533;DE;Germany;"""Frankfurt am Main""";17819;291;4;1;0;0;0
95.85.36.236;95.85.36.236;3128;2244;560;2750405;NL;Netherlands;;10866;252;4;1;0;0;0
138.68.161.60;138.68.161.60;3128;2244;560;5128581;US;United States;"""New York""";13758;219;4;1;0;0;0
82.196.11.105;82.196.11.105;8080;2244;540;2759794;NL;Netherlands;Amsterdam;5110;193;4;1;0;0;0
82.196.11.105;82.196.11.105;3128;2245;580;2759794;NL;Netherlands;Amsterdam;5504;184;4;1;0;0;0
138.68.161.14;138.68.161.14;8080;2247;560;2643743;GB;United Kingdom;London;12446;241;4;1;0;0;0
138.68.165.154;138.68.165.154;8080;2247;580;2643743;GB;United Kingdom;London;12925;306;4;1;0;0;0
207.154.231.213;207.154.231.213;8080;2247;540;2925533;DE;Germany;"""Frankfurt am Main""";20029;281;4;1;0;0;0
138.68.161.60;138.68.161.60;8080;2247;580;2643743;GB;United Kingdom;London;13904;182;4;1;0;0;0
207.154.231.211;207.154.231.211;8080;2247;540;5128581;US;United States;"""New York""";16043;233;4;1;0;0;0
207.154.231.216;207.154.231.216;8080;2247;520;5128581;US;United States;"""New York""";14147;255;4;1;0;0;0
138.68.161.14;138.68.161.14;3128;2247;580;5128581;US;United States;"""New York""";14290;390;4;1;0;0;0
138.68.173.29;138.68.173.29;8080;2247;580;5128581;US;United States;"""New York""";15292;318;4;1;0;0;0
207.154.231.213;207.154.231.213;3128;2247;540;5128581;US;United States;"""New York""";14799;179;4;1;0;0;0
207.154.231.212;207.154.231.212;3128;2247;540;5128581;US;United States;"""New York""";12672;221;4;1;0;0;0
188.226.141.127;188.226.141.127;3128;2247;520;2750405;NL;Netherlands;;11537;243;4;1;0;0;0
188.226.141.211;188.226.141.211;8080;2247;620;2750405;NL;Netherlands;;11196;202;4;1;0;0;0
188.226.141.127;188.226.141.127;8080;2247;540;2750405;NL;Netherlands;;12263;199;4;1;0;0;0
139.59.169.246;139.59.169.246;3128;2247;600;1880251;SG;Singapore;;12100;295;4;1;0;0;0
106.75.140.203;106.75.140.203;8888;2253;2920;1796231;CN;China;;87;7;4;1;0;0;0
181.65.155.20;181.65.155.20;8080;2280;2900;3936456;PE;Peru;Lima;34;77;1;1;0;0;0
103.79.74.129;103.79.74.129;53879;2292;3960;1269750;IN;India;;168;388;4;1;0;0;0
162.220.108.59;162.220.108.59;8080;2373;2300;4927510;US;United States;Upland;1543;2828;4;1;0;0;0
204.15.243.233;204.15.243.233;58159;2373;2640;6252001;US;United States;;86;360;4;1;0;0;0
106.14.222.35;106.14.222.35;56146;2381;2480;1808926;CN;China;Hangzhou;2;1;4;0;0;0;1
212.34.239.253;212.34.239.253;1080;2394;3320;174982;AM;Armenia;;2635;629;4;0;0;1;0
63.249.67.70;63.249.67.70;53281;2428;4520;5393052;US;United States;"""Santa Cruz""";2027;3300;4;1;0;0;0
139.59.53.105;139.59.53.105;3128;2445;1340;1277333;IN;India;Bengaluru;9180;249;4;1;0;0;0
208.163.39.218;208.163.39.218;53281;2452;3880;3489854;JM;Jamaica;Kingston;3031;3493;4;1;0;0;0
88.255.102.56;88.255.102.56;23500;2490;2640;742588;TR;Turkey;Kosekoy;74;41;4;1;0;0;0
162.243.107.120;162.243.107.120;8080;2491;1820;5128581;US;United States;"""New York""";15925;472;4;1;0;0;0
46.63.81.195;46.63.81.195;4145;2499;140;706369;UA;Ukraine;Khmelnytskyi;3731;617;4;0;0;1;0
94.76.92.10;94.76.92.10;4145;2521;1120;703448;UA;Ukraine;Kyiv;1001;149;4;0;0;1;0
207.191.15.166;207.191.15.166;38528;2529;5100;4684724;US;United States;Cypress;1085;2676;4;1;0;0;0
212.73.69.6;212.73.69.6;59763;2550;2520;174982;AM;Armenia;;167;327;4;1;0;0;0
202.3.72.50;202.3.72.50;56242;2585;5100;1279356;IN;India;Addanki;479;629;4;1;0;0;0
200.89.178.197;200.89.178.197;3128;2613;1320;3841956;AR;Argentina;Paraná;50;2;3;1;0;0;0
185.99.64.75;185.99.64.75;52452;2648;2060;3070409;CZ;Czech Republic;Mohelnice;101;177;4;1;0;0;0
85.237.46.168;85.237.46.168;54328;2649;1280;511565;RU;Russian Federation;Penza;162;189;4;1;0;0;0
45.88.106.123;45.88.106.123;3128;2649;2620;4756636;US;United States;Dulles;726;169;1;1;0;0;0
139.59.61.229;139.59.61.229;8080;2663;1400;1277333;IN;India;Bengaluru;9343;204;4;1;0;0;0
190.3.117.18;190.3.117.18;8080;2665;5100;3430863;AR;Argentina;"""Mar del Plata""";556;892;1;1;0;0;0
77.87.1.43;77.87.1.43;8080;2665;5100;764849;PL;Poland;Mielec;463;546;1;1;0;0;0
202.138.253.235;202.138.253.235;8080;2665;5060;1650357;ID;Indonesia;Bandung;23;41;1;1;0;0;0
43.255.228.150;43.255.228.150;3128;2666;1400;1814991;CN;China;;1468;102;4;0;1;0;0
200.69.67.172;200.69.67.172;8080;2667;3640;3672778;CO;Colombia;Pasto;28;28;1;1;0;0;0
39.108.123.4;39.108.123.4;3128;2668;3200;1808926;CN;China;Hangzhou;706;80;1;1;0;0;0
5.160.72.146;5.160.72.146;55206;2668;3980;130758;IR;Iran;;293;543;4;1;0;0;0
84.241.29.41;84.241.29.41;8080;2670;640;130758;IR;Iran;;12;93;1;1;0;0;0
188.6.197.119;188.6.197.119;30742;2670;2880;3047647;HU;Hungary;Nagykovacsi;103;164;4;1;0;0;0
200.89.174.105;200.89.174.105;3128;2672;1580;3435910;AR;Argentina;"""Buenos Aires""";203;37;3;1;0;0;0
202.166.216.249;202.166.216.249;23500;2674;4100;1283240;NP;Nepal;Kathmandu;784;772;4;1;0;0;0
36.67.212.187;36.67.212.187;3128;2674;1240;1625084;ID;Indonesia;Tangerang;195;314;1;1;0;0;0
81.18.34.98;81.18.34.98;40934;2675;560;1522867;KZ;Kazakstan;;104;158;4;1;0;0;0
212.210.138.140;212.210.138.140;53281;2707;4260;2524881;IT;Italy;Crotone;989;869;4;1;0;0;0
103.240.161.108;103.240.161.108;6666;2717;2840;1279233;IN;India;Ahmedabad;228;325;4;1;0;0;0
68.183.232.63;68.183.232.63;8080;2726;2180;1880251;SG;Singapore;;152;7;1;1;0;0;0
165.22.111.167;165.22.111.167;8080;2729;5100;1880251;SG;Singapore;;354;164;1;1;0;0;0
102.68.17.96;102.68.17.96;8080;2730;3360;51537;SO;Somalia;;350;430;1;1;0;0;0
203.77.239.18;203.77.239.18;37002;2731;5100;1642911;ID;Indonesia;Jakarta;130;361;4;1;0;0;0
103.247.122.102;103.247.122.102;8080;2751;4440;1625822;ID;Indonesia;Surabaya;38;119;1;1;0;0;0
14.232.160.247;14.232.160.247;10801;2754;5100;8616040;VN;Vietnam;"""Dong Anh""";1065;299;4;0;0;1;0
213.163.122.196;213.163.122.196;8080;2803;4300;783754;AL;Albania;;182;626;1;1;0;0;0
62.6.237.182;62.6.237.182;4145;2804;340;2634341;GB;United Kingdom;"""City of Westminster""";3509;1369;4;0;0;1;0
80.64.172.68;80.64.172.68;4145;2818;1320;1496747;RU;Russian Federation;Novosibirsk;2907;477;4;0;0;1;0
178.135.51.30;178.135.51.30;8080;2823;460;272103;LB;Lebanon;;51;276;1;1;0;0;0
181.209.86.170;181.209.86.170;58682;2842;1560;3865483;AR;Argentina;;3617;414;4;0;0;1;0
178.216.2.229;178.216.2.229;8080;2843;1600;706483;UA;Ukraine;Kharkiv;723;643;1;1;0;0;0
5.9.72.116;5.9.72.116;1093;2853;1140;2921044;DE;Germany;;21;52;4;0;0;0;1
180.180.170.188;180.180.170.188;8080;2857;5100;1605651;TH;Thailand;;2725;1623;1;1;0;0;0
178.75.27.131;178.75.27.131;41879;2858;4740;1486209;RU;Russian Federation;Ekaterinburg;8528;2305;4;1;0;0;0
183.87.110.22;183.87.110.22;51372;2871;1860;1275339;IN;India;Mumbai;1873;533;4;0;0;1;0
103.141.108.132;103.141.108.132;4145;2885;1260;1643084;ID;Indonesia;;108;14;4;0;0;1;0
89.255.83.199;89.255.83.199;50234;2894;4600;2017370;RU;Russian Federation;;160;332;4;1;0;0;0
200.114.85.65;200.114.85.65;8080;2898;3440;3432043;AR;Argentina;"""La Plata""";27;72;1;1;0;0;0
180.250.153.129;180.250.153.129;53281;2902;4140;1643084;ID;Indonesia;;43;161;4;1;0;0;0
180.241.146.218;180.241.146.218;8080;2902;3400;8432681;ID;Indonesia;Pekanbaru;27;23;1;1;0;0;0
198.98.51.240;198.98.51.240;8080;2905;5100;5110629;US;United States;Buffalo;3245;765;1;1;0;0;0
180.211.193.74;180.211.193.74;40536;2908;1900;7646420;BD;Bangladesh;Chuadanga;1317;850;4;1;0;0;0
89.42.133.58;89.42.133.58;8080;2909;5100;798549;RO;Romania;;341;235;4;1;0;0;0
212.142.226.229;212.142.226.229;39995;2912;2440;3110044;ES;Spain;"""San Sebastian""";118;194;4;1;0;0;0
103.213.237.2;103.213.237.2;83;2912;4820;1185241;BD;Bangladesh;Dhaka;5;14;1;1;0;0;0
201.26.179.96;201.26.179.96;8080;2913;1780;3467081;BR;Brazil;Caraguatatuba;471;497;1;1;0;0;0
36.67.80.19;36.67.80.19;8080;2913;4400;1643084;ID;Indonesia;;189;262;1;1;0;0;0
43.245.202.15;43.245.202.15;57396;2914;2080;1831722;KH;Cambodia;;830;830;4;1;0;0;0
45.121.43.4;45.121.43.4;32126;2915;1400;1643084;ID;Indonesia;;1430;506;4;0;0;1;0
185.89.156.250;185.89.156.250;8181;2915;3340;783754;AL;Albania;;564;474;1;1;0;0;0
125.254.65.178;125.254.65.178;8080;2916;1320;11704280;AU;Australia;"""North Gosford""";12;52;1;1;0;0;0
201.15.34.98;201.15.34.98;4145;2917;4520;3464975;BR;Brazil;Curitiba;1988;334;4;0;0;1;0
119.41.236.180;119.41.236.180;8010;2923;2120;1809054;CN;China;;1581;78;4;1;0;0;0
101.50.1.2;101.50.1.2;80;2926;1100;1625822;ID;Indonesia;Surabaya;27231;1373;1;1;0;0;0
170.247.156.71;170.247.156.71;8080;2926;5100;3455787;BR;Brazil;Orizania;389;608;1;1;0;0;0
186.46.222.226;186.46.222.226;59765;2929;5100;3651857;EC;Ecuador;Sangolqui;419;781;4;1;0;0;0
194.26.180.142;194.26.180.142;80;2929;240;2921044;DE;Germany;;234;145;4;1;0;0;0
45.232.65.214;45.232.65.214;4145;2931;5100;6318755;BR;Brazil;"""Teixeira de Freitas""";855;110;4;0;0;1;0
123.139.56.238;123.139.56.238;9999;2931;2020;1790630;CN;China;Xi'an;144;129;1;1;0;0;0
186.216.174.119;186.216.174.119;3128;2932;1960;3396016;BR;Brazil;Macapá;16;22;1;1;0;0;0
222.127.15.61;222.127.15.61;3128;2934;4540;1694008;PH;Philippines;;459;139;3;1;0;0;0
49.255.87.127;49.255.87.127;80;2937;1400;2063523;AU;Australia;Perth;578;15;2;1;0;0;0
120.236.255.120;120.236.255.120;1081;2943;5100;1809858;CN;China;Guangzhou;323;227;4;0;0;0;1
103.111.183.18;103.111.183.18;1080;2945;1720;2147714;AU;Australia;Sydney;150;3;4;0;0;1;1
45.233.79.10;45.233.79.10;4145;2947;1260;3469034;BR;Brazil;;1432;518;4;0;0;1;0
139.255.74.125;139.255.74.125;8080;2953;3960;1625822;ID;Indonesia;Surabaya;68;215;1;1;0;0;0
109.234.37.141;109.234.37.141;3128;2965;5100;2017370;RU;Russian Federation;;100;321;4;1;0;0;0
77.70.115.104;77.70.115.104;8080;2971;3300;727011;BG;Bulgaria;Sofia;1879;1577;4;1;0;0;0
103.87.48.45;103.87.48.45;40603;2972;3500;1269750;IN;India;;30;83;4;1;0;0;0
59.127.243.97;59.127.243.97;59324;2973;1840;1668355;TW;Taiwan;"""Tainan City""";299;476;4;1;0;0;0
185.204.208.78;185.204.208.78;8080;2973;1380;3030960;;;;885;1384;4;1;0;0;0
103.141.123.2;103.141.123.2;41674;2975;3080;1210997;BD;Bangladesh;;288;382;4;1;0;0;0
47.254.20.82;47.254.20.82;3128;2975;2600;5392423;US;United States;"""San Mateo""";632;1744;2;1;0;0;0
185.131.60.103;185.131.60.103;53281;2976;1660;3077916;CZ;Czech Republic;"""České Budějovice""";1821;1627;4;1;0;0;0
87.197.163.118;87.197.163.118;4145;2982;1380;723846;SK;Slovakia;Poprad;2692;489;4;0;0;1;0
114.110.22.90;114.110.22.90;43221;2989;5100;1650357;ID;Indonesia;Bandung;190;386;4;1;0;0;0
185.112.35.27;185.112.35.27;48040;2991;2440;130758;IR;Iran;;344;549;4;1;0;0;0
103.54.221.122;103.54.221.122;53281;2994;2440;1264527;IN;India;Chennai;633;845;4;1;0;0;0
183.182.101.32;183.182.101.32;56042;2994;2960;1655842;LA;Lao People's Democratic Republic;;56;169;4;1;0;0;0
79.78.184.12;79.78.184.12;56834;2995;3220;2655853;GB;United Kingdom;Bermondsey;2121;2171;4;1;0;0;0
190.53.38.98;190.53.38.98;42925;2995;4300;3617513;NI;Nicaragua;Nandaime;231;344;4;1;0;0;0
189.51.117.113;189.51.117.113;56906;2996;3200;3450671;BR;Brazil;Salinas;54;206;4;1;0;0;0
92.252.241.202;92.252.241.202;4145;3006;220;566199;RU;Russian Federation;Dimitrovgrad;3290;492;4;0;0;1;0
85.196.147.146;85.196.147.146;55527;3010;4980;725993;BG;Bulgaria;"""Veliko Tarnovo""";86;158;4;1;0;0;0
110.74.195.64;110.74.195.64;32744;3011;4000;1821306;KH;Cambodia;"""Phnom Penh""";3848;306;4;0;0;1;0
27.54.189.173;27.54.189.173;8888;3015;3480;1269750;IN;India;;94;183;4;1;0;0;0
182.52.238.111;182.52.238.111;30098;3016;3200;1605651;TH;Thailand;;1208;1061;4;1;0;0;0
94.41.208.146;94.41.208.146;8080;3017;2020;487495;RU;Russian Federation;Sterlitamak;52;49;4;1;0;0;0
37.32.14.22;37.32.14.22;1080;3018;760;130758;IR;Iran;;757;337;4;0;0;1;0
177.85.70.42;177.85.70.42;4145;3020;1360;3461124;BR;Brazil;Ipira;3239;351;4;0;0;1;0
92.187.228.47;92.187.228.47;4145;3020;440;2519477;ES;Spain;Chipiona;738;289;4;0;0;1;0
92.255.225.40;92.255.225.40;4145;3021;160;548408;RU;Russian Federation;Kirov;395;346;4;0;0;1;0
103.57.80.48;103.57.80.48;4145;3026;4180;1277333;IN;India;Bengaluru;1899;493;4;0;0;1;0
46.4.96.137;46.4.96.137;3128;3028;560;2921044;DE;Germany;;18804;248;4;1;0;0;0
103.211.232.140;103.211.232.140;6667;3028;5100;1643084;ID;Indonesia;;540;1114;4;0;0;0;1
45.238.161.195;45.238.161.195;4145;3028;2200;3467693;BR;Brazil;"""Campos dos Goytacazes""";745;111;4;0;0;1;0
203.142.74.173;203.142.74.173;8888;3030;4520;1643084;ID;Indonesia;;20;77;1;1;0;0;0
103.106.35.1;103.106.35.1;35053;3031;4960;1210997;BD;Bangladesh;;131;165;4;0;0;1;0
103.253.154.52;103.253.154.52;39709;3032;2020;1269750;IN;India;;2786;283;4;0;0;1;0
185.112.21.193;185.112.21.193;4145;3033;1380;6290252;RS;Serbia;;879;496;4;0;0;1;0
213.149.171.218;213.149.171.218;4145;3033;640;146669;CY;Cyprus;;606;68;4;0;0;1;0
91.200.124.197;91.200.124.197;30845;3035;3460;707565;UA;Ukraine;Irpin;483;661;4;1;0;0;0
110.172.160.42;110.172.160.42;44047;3039;4760;1269750;IN;India;;55;196;4;1;0;0;0
91.187.75.48;91.187.75.48;59492;3056;4720;3041565;AD;Andorra;;167;216;4;1;0;0;0
81.33.4.214;81.33.4.214;61711;3057;4280;3118150;ES;Spain;Logroño;1570;1305;4;1;0;0;0
83.142.148.78;83.142.148.78;33980;3061;1100;2988507;FR;France;Paris;130;240;4;1;0;0;0
96.9.69.164;96.9.69.164;53281;3062;2460;1831142;KH;Cambodia;Sihanoukville;5142;3871;4;1;0;0;0
103.94.0.180;103.94.0.180;53439;3071;2480;1642911;ID;Indonesia;Jakarta;133;374;4;1;0;0;0
176.113.225.69;176.113.225.69;8080;3074;4180;690791;UA;Ukraine;;105;110;1;1;0;0;0
194.135.75.74;194.135.75.74;55716;3078;3000;524901;RU;Russian Federation;Moscow;191;299;4;1;0;0;0
182.253.78.2;182.253.78.2;4145;3108;1260;1642911;ID;Indonesia;Jakarta;2992;551;4;0;0;1;0
61.8.75.186;61.8.75.186;1080;3109;2060;1643084;ID;Indonesia;;14325;1918;4;0;0;1;0
105.29.64.195;105.29.64.195;40400;3110;5100;993800;ZA;South Africa;Johannesburg;784;127;4;0;0;1;0
92.241.92.218;92.241.92.218;14888;3111;1580;614540;GE;Georgia;;2813;421;4;0;0;1;0
177.137.119.113;177.137.119.113;4145;3112;4120;6317511;;;;751;149;4;0;0;1;0
193.68.19.34;193.68.19.34;44378;3116;1400;726050;BG;Bulgaria;Varna;3996;533;4;0;0;1;0
45.64.96.35;45.64.96.35;11337;3119;1280;1647142;ID;Indonesia;Cianjur;105;16;4;0;0;1;0
103.57.80.84;103.57.80.84;4145;3120;1020;1277333;IN;India;Bengaluru;3040;424;4;0;0;1;0
103.56.207.4;103.56.207.4;11337;3120;1200;1643084;ID;Indonesia;;175;32;4;0;0;1;0
103.76.201.181;103.76.201.181;4145;3120;5100;1642911;ID;Indonesia;Jakarta;18;18;4;0;0;1;0
106.51.2.56;106.51.2.56;4145;3122;3980;1264527;IN;India;Chennai;3140;420;4;0;0;1;0
93.152.176.225;93.152.176.225;41903;3122;340;732800;BG;Bulgaria;;278;147;4;0;0;1;0
45.221.56.41;45.221.56.41;59701;3124;5100;971534;ZA;South Africa;Nelspruit;142;52;4;0;0;1;0
36.67.204.214;36.67.204.214;50715;3127;1160;1642911;ID;Indonesia;Jakarta;1326;122;4;0;0;1;0
125.138.129.101;125.138.129.101;4145;3129;1560;1835235;KR;Korea;Daejeon;2352;563;4;0;0;1;0
103.251.219.178;103.251.219.178;59341;3130;1000;1279233;IN;India;Ahmedabad;3192;523;4;0;0;1;0
177.38.76.153;177.38.76.153;8080;3132;5100;3448439;BR;Brazil;"""São Paulo""";66;109;1;1;0;0;0
122.54.131.137;122.54.131.137;4145;3134;1480;1694008;PH;Philippines;;3043;426;4;0;0;1;0
187.115.10.50;187.115.10.50;20183;3137;5100;3451190;BR;Brazil;"""Rio de Janeiro""";3531;1921;1;1;0;0;0
91.237.121.11;91.237.121.11;4145;3137;140;709930;UA;Ukraine;Dnipro;3207;591;4;0;0;1;0
189.39.127.118;189.39.127.118;8080;3142;2320;3393536;BR;Brazil;Olinda;568;843;1;1;0;0;0
177.84.219.9;177.84.219.9;20183;3142;5100;3407387;BR;Brazil;Aracagi;40;22;1;1;0;0;0
187.16.4.126;187.16.4.126;8080;3145;1260;3448439;BR;Brazil;"""São Paulo""";574;133;1;1;0;0;0
85.30.215.48;85.30.215.48;32946;3150;4460;2017370;RU;Russian Federation;;1623;891;4;1;0;0;0
157.245.124.217;157.245.124.217;3128;3167;1440;5096699;US;United States;Clifton;2400;666;1;1;0;0;0
181.196.151.82;181.196.151.82;49885;3178;4000;3657509;EC;Ecuador;Guayaquil;105;217;4;1;0;0;0
217.61.19.109;217.61.19.109;3128;3191;320;2637627;GB;United Kingdom;Slough;334;194;3;1;0;0;0
95.54.196.135;95.54.196.135;3128;3192;4460;2017370;RU;Russian Federation;;698;708;1;1;0;0;0
117.102.77.2;117.102.77.2;8080;3192;2500;1645528;ID;Indonesia;Denpasar;111;182;1;1;0;0;0
189.204.241.44;189.204.241.44;56792;3193;4780;3813283;MX;Mexico;"""Pueblo Hidalgo""";782;724;4;1;0;0;0
36.92.35.73;36.92.35.73;3128;3196;2600;1643084;ID;Indonesia;;177;203;1;1;0;0;0
47.106.59.75;47.106.59.75;3128;3198;2320;1808926;CN;China;Hangzhou;302;121;1;1;0;0;0
203.196.32.61;203.196.32.61;46040;3199;5000;2161315;AU;Australia;Kingston;1809;409;4;0;0;1;0
124.158.105.58;124.158.105.58;3128;3199;880;2028462;MN;Mongolia;"""Ulan Bator""";3753;331;1;1;0;0;0
176.227.155.119;176.227.155.119;1080;3201;3820;2521215;ES;Spain;Baza;1113;218;4;0;0;1;0
175.100.180.131;175.100.180.131;53281;3202;5100;1275339;IN;India;Mumbai;1028;854;4;1;0;0;0
36.81.1.192;36.81.1.192;4145;3207;4040;6264468;;;;2716;452;4;0;0;1;0
5.56.133.57;5.56.133.57;1080;3211;300;2635167;GB;United Kingdom;;1656;1164;4;0;0;1;0
129.152.240.191.as28165.wcs.net.br;191.240.152.129;80;3218;4340;3448439;BR;Brazil;"""São Paulo""";37;3;2;1;0;0;0
188.121.110.140;188.121.110.140;1080;3221;2660;130758;IR;Iran;;31;0;4;0;0;1;0
188.124.93.166.unicsbg.net;188.124.93.166;4145;3224;420;731549;BG;Bulgaria;Gabrovo;32;6;4;0;0;1;0
1.064;1.0.0.52;80;3226;260;8349238;AU;Australia;"""Parafield Gardens""";1375;0;1;1;0;0;0
177.75.15.165;177.75.15.165;56536;3230;4180;3458329;BR;Brazil;Luziania;1010;255;4;0;0;1;0
109.92.128.58;109.92.128.58;4145;3233;1440;792680;RS;Serbia;Belgrade;1690;492;4;0;0;1;0
50.197.38.230;50.197.38.230;60724;3234;2140;6252001;US;United States;;3678;2789;4;1;0;0;0
93.117.72.27;93.117.72.27;53973;3235;3100;824153;MD;Moldova;Ciorescu;183;290;4;1;0;0;0
196.15.212.154;196.15.212.154;10801;3238;4420;964712;ZA;South Africa;"""Plettenberg Bay""";198;36;4;0;0;1;0
171.103.57.114;171.103.57.114;4145;3240;2320;1605651;TH;Thailand;;296;37;4;0;0;1;0
85.113.140.196;85.113.140.196;3629;3242;40;472045;RU;Russian Federation;Voronezh;816;176;4;0;0;1;0
89.28.14.239;89.28.14.239;4145;3244;240;618426;MD;Moldova;Chisinau;3053;508;4;0;0;1;0
188.75.186.152;188.75.186.152;4145;3245;320;3066220;CZ;Czech Republic;Semily;3072;763;4;0;0;1;0
51.254.182.63;51.254.182.63;44241;3246;1340;3017382;FR;France;;7483;431;4;0;0;1;0
164.132.28.67;164.132.28.67;4145;3248;3340;3017382;FR;France;;6128;1146;4;0;0;1;0
217.27.219.14;217.27.219.14;35342;3249;220;3054643;HU;Hungary;Budapest;3406;626;4;0;0;1;0
190.121.142.202;190.121.142.202;4145;3250;2200;3686110;CO;Colombia;;2052;406;4;0;0;1;0
84.245.103.85;84.245.103.85;52109;3250;3300;3060972;SK;Slovakia;Bratislava;1596;505;4;0;0;1;0
185.136.150.201;185.136.150.201;40738;3250;1580;95446;IQ;Iraq;Erbil;936;190;4;0;0;1;0
200.89.178.19;200.89.178.19;80;3250;3440;3854895;AR;Argentina;"""Granadero Baigorria""";235;39;3;1;0;0;0
104.248.88.167;104.248.88.167;8080;3252;3260;2759794;NL;Netherlands;Amsterdam;1206;309;1;1;0;0;0
31.24.176.249;31.24.176.249;58641;3254;1360;3058703;SK;Slovakia;Miloslavov;3767;603;4;0;0;1;0
190.152.180.58;190.152.180.58;33235;3254;2180;3652462;EC;Ecuador;Quito;2039;255;4;0;0;1;0
114.69.233.146;114.69.233.146;51372;3255;4140;1263364;IN;India;Mathura;2424;402;4;0;0;1;0
62.168.57.109;62.168.57.109;41983;3255;1340;3067696;CZ;Czech Republic;Prague;5032;419;4;0;0;1;0
151.80.201.162;151.80.201.162;1080;3255;1300;2982681;FR;France;Roubaix;4654;385;4;0;0;1;0
190.145.148.34;190.145.148.34;42685;3259;2240;3674962;CO;Colombia;Medellín;734;64;4;0;0;1;0
103.81.222.128;103.81.222.128;4145;3260;2040;1650357;ID;Indonesia;Bandung;326;45;4;0;0;1;0
188.27.137.163;188.27.137.163;61676;3261;360;674706;;;;4206;363;4;0;0;1;0
195.81.20.71;195.81.20.71;59311;3264;360;3180423;IT;Italy;Carrara;2085;596;4;0;0;1;0
188.165.138.11;188.165.138.11;54430;3265;280;660013;FI;Finland;;6965;404;4;0;0;1;0
200.89.178.211;200.89.178.211;8080;3265;5100;3854895;AR;Argentina;"""Granadero Baigorria""";277;35;3;1;0;0;0
200.89.178.208;200.89.178.208;80;3266;4220;3854895;AR;Argentina;"""Granadero Baigorria""";311;71;3;1;0;0;0
200.89.178.19;200.89.178.19;3128;3266;4680;3854895;AR;Argentina;"""Granadero Baigorria""";289;42;3;1;0;0;0
51.68.141.240;51.68.141.240;3128;3268;4540;798544;PL;Poland;;6543;593;1;1;0;0;0
167.172.247.68;167.172.247.68;8080;3268;2500;5096699;US;United States;Clifton;711;237;1;1;0;0;0
200.89.178.197;200.89.178.197;8080;3270;3620;3854895;AR;Argentina;"""Granadero Baigorria""";314;38;3;1;0;0;0
138.201.72.117;138.201.72.117;80;3273;3200;2921044;DE;Germany;;9297;1064;3;1;0;0;0
80.254.48.93;80.254.48.93;3128;3274;120;498817;RU;Russian Federation;"""St Petersburg""";1632;315;1;1;0;0;0
177.67.8.223;177.67.8.223;48314;3284;3860;3470044;BR;Brazil;Betim;205;436;4;1;0;0;0
178.155.104.84;178.155.104.84;59071;3285;5100;472231;RU;Russian Federation;Volzhskiy;135;136;4;1;0;0;0
132.148.241.241;132.148.241.241;8888;3305;5100;5313457;US;United States;Scottsdale;1354;712;1;1;0;0;0
138.197.157.32;138.197.157.32;8080;3361;1960;6167865;CA;Canada;Toronto;14428;364;4;1;0;0;0
208.67.183.240;208.67.183.240;80;3376;5100;5391791;US;United States;"""San Clemente""";2305;3138;4;1;0;0;0
109.201.9.99;109.201.9.99;8080;3393;5100;112931;IR;Iran;Tehran;495;1370;1;1;0;0;0
94.182.48.146;94.182.48.146;8080;3396;5100;130758;IR;Iran;;411;565;1;1;0;0;0
