city_id|city_name|region_id|region_name|uik_id|uik_name|F1|F2|F3|F4|F5|F6|F7|F8|F9|F10|F11|F12|F13|F14|F15|F16|
1|Москва|74|район Северное Тушино|2992|УИК №2992|2386|1800|620|35|1145|35|620|10|645|0|0|14|46|88|50|447|
1|Москва|74|район Северное Тушино|2993|УИК №2993|2026|1500|477|30|993|30|477|16|491|0|0|4|55|52|38|342|
1|Москва|74|район Северное Тушино|2994|УИК №2994|2264|1600|636|32|932|32|636|20|648|0|0|12|52|62|27|495|
1|Москва|74|район Северное Тушино|2995|УИК №2995|2364|1700|595|29|1076|29|594|14|609|0|0|10|42|55|43|459|
1|Москва|74|район Северное Тушино|2996|УИК №2996|2277|1700|625|31|1044|31|624|21|634|0|0|11|59|78|54|432|
1|Москва|74|район Северное Тушино|2997|УИК №2997|2388|1700|659|48|993|48|657|17|688|0|0|15|53|81|63|476|
1|Москва|74|район Северное Тушино|2998|УИК №2998|1964|1400|528|33|839|33|528|9|552|0|0|13|51|48|35|405|
1|Москва|74|район Северное Тушино|2999|УИК №2999|2389|1700|707|29|964|29|707|22|714|0|0|13|52|71|60|518|
1|Москва|74|район Северное Тушино|3000|УИК №3000|2309|1700|598|55|1047|55|598|13|640|0|0|10|59|67|59|445|
1|Москва|74|район Северное Тушино|3001|УИК №3001|2284|1700|620|34|1046|34|620|23|631|0|0|10|40|68|44|469|
1|Москва|74|район Северное Тушино|3002|УИК №3002|1819|1300|501|37|762|37|500|15|522|0|0|15|26|48|45|388|
1|Москва|74|район Северное Тушино|3003|УИК №3003|2328|1700|589|27|1084|27|588|22|593|0|0|13|50|73|46|411|
1|Москва|74|район Северное Тушино|3004|УИК №3004|2277|1600|608|33|959|33|608|23|618|0|0|14|46|112|48|398|
1|Москва|74|район Северное Тушино|3005|УИК №3005|2187|1600|527|35|1038|35|527|20|542|0|0|9|37|91|40|365|
1|Москва|74|район Северное Тушино|3006|УИК №3006|2113|1500|611|33|856|33|611|23|621|0|0|9|60|102|42|408|
1|Москва|74|район Северное Тушино|3007|УИК №3007|2215|1600|586|34|980|34|586|25|595|0|0|12|56|76|45|406|
1|Москва|74|район Северное Тушино|3008|УИК №3008|2105|1600|570|32|998|32|569|20|581|0|0|19|48|69|52|393|
1|Москва|74|район Северное Тушино|3009|УИК №3009|2438|1800|745|40|1015|40|743|20|763|0|0|9|42|123|50|539|
1|Москва|74|район Северное Тушино|3010|УИК №3010|2202|1600|594|35|971|35|593|19|609|0|0|9|49|82|46|423|
1|Москва|74|район Северное Тушино|3011|УИК №3011|2058|1500|568|29|903|29|566|15|580|0|0|6|61|62|53|398|
1|Москва|74|район Северное Тушино|3012|УИК №3012|2282|1700|606|36|1058|36|602|19|619|0|0|16|38|68|51|446|
1|Москва|74|район Северное Тушино|3013|УИК №3013|2224|1600|613|38|949|38|611|17|632|0|0|9|51|77|48|447|
1|Москва|74|район Северное Тушино|3014|УИК №3014|2229|1600|604|42|954|42|604|26|620|0|0|9|53|77|44|437|
1|Москва|74|район Северное Тушино|3015|УИК №3015|2209|1600|565|35|1000|35|565|10|590|0|0|6|38|73|28|445|
1|Москва|74|район Северное Тушино|3016|УИК №3016|2350|1700|583|34|1083|34|582|17|599|0|0|8|34|87|26|444|
1|Москва|74|район Северное Тушино|3017|УИК №3017|2425|1800|727|38|1035|38|727|23|742|0|0|13|49|108|48|524|
1|Москва|74|район Северное Тушино|3018|УИК №3018|2398|1800|613|43|1144|43|611|13|641|0|0|8|53|115|51|414|
1|Москва|74|район Северное Тушино|3019|УИК №3019|374|461|200|121|140|121|200|28|293|0|0|10|20|14|15|234|
1|Москва|74|район Северное Тушино|3776|УИК №3776|60|100|60|0|40|0|60|0|60|0|0|2|5|5|4|44|
1|Москва|75|район Строгино|||93675|70837|27453|1555|41829|1555|27405|714|28246|0|0|447|1893|3457|2245|20204|
1|Москва|75|район Строгино|3020|УИК №3020|2116|1600|543|35|1022|35|543|7|571|0|0|3|29|84|33|422|
1|Москва|75|район Строгино|3021|УИК №3021|2188|1600|716|22|862|22|711|21|712|0|0|11|58|90|61|492|
1|Москва|75|район Строгино|3022|УИК №3022|2153|1600|547|31|1022|31|546|18|559|0|0|3|52|70|54|380|
1|Москва|75|район Строгино|3023|УИК №3023|2496|1800|681|30|1089|30|681|12|699|0|0|10|39|89|69|492|
1|Москва|75|район Строгино|3024|УИК №3024|2362|1700|666|36|998|36|665|16|685|0|0|14|48|82|55|486|
1|Москва|75|район Строгино|3025|УИК №3025|2258|1700|644|39|1017|39|640|18|661|0|0|12|51|86|66|446|
1|Москва|75|район Строгино|3026|УИК №3026|1155|900|267|17|616|17|267|6|278|0|0|6|23|26|26|197|
1|Москва|75|район Строгино|3027|УИК №3027|1560|1100|447|22|631|22|447|12|457|0|0|8|32|60|31|326|
1|Москва|75|район Строгино|3028|УИК №3028|929|700|265|5|430|5|265|6|264|0|0|4|24|35|12|189|
1|Москва|75|район Строгино|3029|УИК №3029|2454|1800|678|23|1099|23|678|15|686|0|0|13|61|90|51|471|
1|Москва|75|район Строгино|3030|УИК №3030|2213|1600|620|25|955|25|619|17|627|0|0|13|38|93|34|449|
1|Москва|75|район Строгино|3031|УИК №3031|1965|1500|511|27|962|27|510|22|515|0|0|9|32|70|43|361|
1|Москва|75|район Строгино|3032|УИК №3032|1221|900|324|13|563|13|324|12|325|0|0|4|25|39|24|233|
1|Москва|75|район Строгино|3033|УИК №3033|1539|1100|509|15|576|15|509|14|510|0|0|6|28|73|45|358|
1|Москва|75|район Строгино|3034|УИК №3034|1806|1300|524|12|764|12|512|8|516|0|0|5|36|73|39|363|
1|Москва|75|район Строгино|3035|УИК №3035|1670|1200|433|15|752|15|433|12|436|0|0|5|21|58|38|314|
1|Москва|75|район Строгино|3036|УИК №3036|2442|1800|638|29|1133|29|638|19|648|0|0|12|37|93|57|449|
1|Москва|75|район Строгино|3037|УИК №3037|1077|800|273|22|505|22|273|6|289|0|0|4|22|33|20|210|
1|Москва|75|район Строгино|3038|УИК №3038|2354|1700|617|37|1046|37|616|17|636|0|0|7|49|78|61|441|
1|Москва|75|район Строгино|3039|УИК №3039|2287|1700|627|42|1031|42|627|19|650|0|0|14|33|83|39|481|
1|Москва|75|район Строгино|3040|УИК №3040|2199|1600|564|27|1009|27|564|15|576|0|0|12|46|67|40|411|
1|Москва|75|район Строгино|3041|УИК №3041|2111|1500|598|24|878|24|598|19|603|0|0|15|23|65|57|443|
1|Москва|75|район Строгино|3042|УИК №3042|1387|1000|389|20|591|20|389|11|398|0|0|3|25|62|29|279|
1|Москва|75|район Строгино|3043|УИК №3043|1817|1400|522|11|867|11|518|11|518|0|0|5|41|66|29|377|
1|Москва|75|район Строгино|3044|УИК №3044|2143|1600|627|30|943|30|627|19|638|0|0|12|43|77|46|460|
1|Москва|75|район Строгино|3045|УИК №3045|2276|1700|603|26|1071|26|603|20|609|0|0|14|45|70|50|430|
1|Москва|75|район Строгино|3046|УИК №3046|2139|1600|558|10|1032|10|558|12|556|0|0|11|41|63|44|397|
1|Москва|75|район Строгино|3047|УИК №3047|1731|1300|467|25|808|25|467|21|471|0|0|8|20|54|38|351|
1|Москва|75|район Строгино|3048|УИК №3048|1676|1200|405|40|755|40|405|10|435|0|0|9|23|54|42|307|
1|Москва|75|район Строгино|3049|УИК №3049|2299|1700|633|35|1032|35|633|20|648|0|0|2|38|97|62|449|
1|Москва|75|район Строгино|3050|УИК №3050|1942|1400|522|40|838|40|521|18|543|0|0|7|39|60|40|397|
1|Москва|75|район Строгино|3051|УИК №3051|1710|1300|412|32|856|32|412|11|433|0|0|2|39|45|35|312|
1|Москва|75|район Строгино|3052|УИК №3052|2006|1500|600|31|869|31|589|13|607|0|0|7|31|76|40|453|
1|Москва|75|район Строгино|3053|УИК №3053|1476|1100|459|9|632|9|459|13|455|0|0|7|28|58|52|310|
1|Москва|75|район Строгино|3054|УИК №3054|1657|1200|425|19|756|19|425|12|432|0|0|7|36|51|40|298|
1|Москва|75|район Строгино|3055|УИК №3055|2274|1700|578|19|1103|19|578|12|585|0|0|12|48|60|50|415|
1|Москва|75|район Строгино|3056|УИК №3056|2478|1800|664|41|1095|41|664|20|685|0|0|10|40|84|58|493|
1|Москва|75|район Строгино|3057|УИК №3057|2306|1700|596|21|1083|21|596|15|602|0|0|7|49|58|58|430|
1|Москва|75|район Строгино|3058|УИК №3058|2568|1900|595|13|1292|13|594|11|596|0|0|14|34|81|46|421|
1|Москва|75|район Строгино|3059|УИК №3059|1669|1300|442|23|835|23|442|9|456|0|0|8|36|54|45|313|
1|Москва|75|район Строгино|3060|УИК №3060|1040|800|314|9|477|9|314|6|317|0|0|4|23|40|23|227|
1|Москва|75|район Строгино|3061|УИК №3061|2860|2100|740|19|1341|19|737|23|733|0|0|13|61|87|54|518|
1|Москва|75|район Строгино|3062|УИК №3062|2270|1700|580|43|1077|43|580|16|607|0|0|14|41|80|43|429|
1|Москва|75|район Строгино|3063|УИК №3063|2351|1700|700|25|975|25|700|18|707|0|0|5|55|93|66|488|
1|Москва|75|район Строгино|3064|УИК №3064|459|350|88|55|207|55|88|5|138|0|0|3|13|19|20|83|
1|Москва|75|район Строгино|5035|УИК №5035|387|400|237|25|138|25|237|4|258|0|0|5|9|26|17|201|
1|Москва|75|район Строгино|5036|УИК №5036|300|300|184|33|83|33|184|0|217|0|0|0|10|19|17|171|
1|Москва|75|район Строгино|5037|УИК №5037|488|500|326|20|154|20|326|7|339|0|0|9|14|29|18|269|
1|Москва|75|район Строгино|5038|УИК №5038|584|615|358|51|206|51|358|11|398|0|0|4|23|42|16|313|
1|Москва|75|район Строгино|5039|УИК №5039|1073|1000|570|59|371|59|570|12|617|0|0|11|43|67|52|444|
1|Москва|75|район Строгино|5040|УИК №5040|622|650|329|26|295|26|329|8|347|0|0|4|20|43|24|256|
1|Москва|75|район Строгино|5041|УИК №5041|620|620|338|33|249|33|338|8|363|0|0|7|20|37|17|282|
1|Москва|75|район Строгино|5042|УИК №5042|751|650|419|40|191|40|418|10|448|0|0|7|37|43|35|326|
1|Москва|75|район Строгино|5043|УИК №5043|665|672|418|39|215|39|418|8|449|0|0|12|20|45|29|343|
1|Москва|75|район Строгино|5044|УИК №5044|479|480|313|31|136|31|313|7|337|0|0|7|16|37|22|255|
1|Москва|75|район Строгино|5045|УИК №5045|617|700|350|54|296|54|349|2|401|0|0|7|25|43|33|293|
1|Москва|76|район Хорошево-Мневники|||98805|73900|27924|1846|44131|1844|27891|853|28882|0|1|550|1954|3779|2595|20004|
1|Москва|76|район Хорошево-Мневники|3065|УИК №3065|2137|1600|688|13|899|13|688|15|686|0|0|17|51|111|61|446|
1|Москва|76|район Хорошево-Мневники|3066|УИК №3066|2106|1500|527|37|936|35|527|14|548|0|0|9|25|104|38|372|
1|Москва|76|район Хорошево-Мневники|3067|УИК №3067|2990|2200|844|54|1302|54|844|44|854|0|0|15|51|121|74|593|
1|Москва|76|район Хорошево-Мневники|3068|УИК №3068|2314|1700|601|21|1078|21|601|23|599|0|0|13|30|82|49|425|
1|Москва|76|район Хорошево-Мневники|3069|УИК №3069|2239|1700|552|36|1112|36|552|20|568|0|0|13|40|71|43|401|
1|Москва|76|район Хорошево-Мневники|3070|УИК №3070|2968|2100|704|45|1351|45|703|16|732|0|0|18|39|89|76|510|
1|Москва|76|район Хорошево-Мневники|3071|УИК №3071|1297|1000|288|24|689|24|288|5|307|0|1|2|24|32|31|218|
1|Москва|76|район Хорошево-Мневники|3072|УИК №3072|2563|1800|550|28|1222|28|546|17|557|0|0|14|39|56|60|388|
1|Москва|76|район Хорошево-Мневники|3073|УИК №3073|2669|1900|639|29|1232|29|639|19|649|0|0|10|39|52|77|471|
1|Москва|76|район Хорошево-Мневники|3074|УИК №3074|2011|1400|560|46|794|46|560|13|593|0|0|14|40|89|44|406|
1|Москва|76|район Хорошево-Мневники|3075|УИК №3075|1942|1400|464|39|897|39|463|14|488|0|0|6|24|62|42|354|
1|Москва|76|район Хорошево-Мневники|3076|УИК №3076|1910|1400|420|56|924|56|420|17|459|0|0|17|40|58|37|307|
1|Москва|76|район Хорошево-Мневники|3077|УИК №3077|1966|1400|522|51|827|51|522|23|550|0|0|11|39|64|50|386|
1|Москва|76|район Хорошево-Мневники|3078|УИК №3078|2097|1500|604|42|854|42|603|10|635|0|0|9|46|70|45|465|
1|Москва|76|район Хорошево-Мневники|3079|УИК №3079|1919|1400|511|35|854|35|511|12|534|0|0|9|39|62|42|382|
1|Москва|76|район Хорошево-Мневники|3080|УИК №3080|1538|1100|396|55|649|55|395|18|432|0|0|3|33|44|38|314|
1|Москва|76|район Хорошево-Мневники|3081|УИК №3081|1952|1400|569|39|792|39|569|23|585|0|0|7|33|71|36|438|
1|Москва|76|район Хорошево-Мневники|3082|УИК №3082|1922|1400|566|52|782|52|566|16|602|0|0|9|28|81|56|428|
1|Москва|76|район Хорошево-Мневники|3083|УИК №3083|1908|1400|544|24|832|24|542|20|546|0|0|5|28|77|52|384|
1|Москва|76|район Хорошево-Мневники|3084|УИК №3084|2051|1500|509|33|958|33|508|14|527|0|0|5|39|56|42|385|
1|Москва|76|район Хорошево-Мневники|3085|УИК №3085|1931|1400|438|44|918|44|437|13|468|0|0|7|30|71|44|316|
1|Москва|76|район Хорошево-Мневники|3086|УИК №3086|1927|1400|562|33|805|33|561|21|573|0|0|11|39|72|42|409|
1|Москва|76|район Хорошево-Мневники|3087|УИК №3087|2306|1700|586|27|1087|27|586|14|599|0|0|15|31|67|42|444|
1|Москва|76|район Хорошево-Мневники|3088|УИК №3088|2513|1800|651|57|1092|57|650|12|695|0|0|17|45|72|64|497|
1|Москва|76|район Хорошево-Мневники|3089|УИК №3089|2136|1600|580|52|968|52|579|15|616|0|0|11|53|86|44|422|
1|Москва|76|район Хорошево-Мневники|3090|УИК №3090|1965|1400|543|43|814|43|543|15|571|0|0|15|41|86|59|370|
1|Москва|76|район Хорошево-Мневники|3091|УИК №3091|2025|1400|691|32|677|32|688|19|701|0|0|11|35|77|70|508|
1|Москва|76|район Хорошево-Мневники|3092|УИК №3092|2233|1600|680|23|897|23|678|14|687|0|0|5|37|90|57|498|
1|Москва|76|район Хорошево-Мневники|3093|УИК №3093|1967|1400|568|43|789|43|568|18|593|0|0|12|29|103|56|393|
1|Москва|76|район Хорошево-Мневники|3094|УИК №3094|2242|1600|552|53|995|53|552|11|594|0|0|12|36|88|60|398|
1|Москва|76|район Хорошево-Мневники|3095|УИК №3095|2145|1600|465|32|1103|32|464|19|477|0|0|13|28|56|74|306|
1|Москва|76|район Хорошево-Мневники|3096|УИК №3096|2250|1600|550|44|1006|44|548|24|568|0|0|10|45|82|73|358|
1|Москва|76|район Хорошево-Мневники|3097|УИК №3097|1816|1300|461|36|803|36|460|10|486|0|0|7|34|61|55|329|
1|Москва|76|район Хорошево-Мневники|3098|УИК №3098|2277|1700|600|45|1055|45|600|26|619|0|0|15|54|95|72|383|
1|Москва|76|район Хорошево-Мневники|3099|УИК №3099|1752|1300|468|28|804|28|468|14|482|0|0|9|38|67|43|325|
1|Москва|76|район Хорошево-Мневники|3100|УИК №3100|1923|1400|516|46|838|46|516|8|554|0|0|8|27|68|66|385|
1|Москва|76|район Хорошево-Мневники|3101|УИК №3101|2054|1500|537|27|936|27|537|9|555|0|0|13|35|62|61|384|
1|Москва|76|район Хорошево-Мневники|3102|УИК №3102|1113|800|300|18|482|18|299|8|309|0|0|4|28|51|28|198|
1|Москва|76|район Хорошево-Мневники|3103|УИК №3103|2000|1400|560|52|788|52|556|21|587|0|0|12|33|122|56|364|
1|Москва|76|район Хорошево-Мневники|3104|УИК №3104|1854|1400|508|32|860|32|507|14|525|0|0|14|46|78|58|329|
1|Москва|76|район Хорошево-Мневники|3105|УИК №3105|1973|1400|568|19|813|19|568|13|574|0|0|7|45|77|40|405|
1|Москва|76|район Хорошево-Мневники|3106|УИК №3106|2068|1500|575|26|899|26|575|32|569|0|0|19|44|90|46|370|
1|Москва|76|район Хорошево-Мневники|3107|УИК №3107|2233|1600|545|37|1018|37|545|17|565|0|0|7|31|74|51|402|
1|Москва|76|район Хорошево-Мневники|3108|УИК №3108|2036|1500|606|33|861|33|605|32|606|0|0|12|46|107|60|381|
1|Москва|76|район Хорошево-Мневники|3109|УИК №3109|1422|1100|388|33|679|33|388|12|409|0|0|6|35|81|29|258|
1|Москва|76|район Хорошево-Мневники|3110|УИК №3110|766|600|166|3|431|3|166|7|162|0|0|3|14|22|14|109|
1|Москва|76|район Хорошево-Мневники|3424|УИК №3424|360|450|104|6|340|6|104|3|107|0|0|1|15|16|15|60|
1|Москва|76|район Хорошево-Мневники|3777|УИК №3777|310|350|310|0|40|0|310|21|289|0|0|19|47|9|21|193|
1|Москва|76|район Хорошево-Мневники|3778|УИК №3778|39|50|39|0|11|0|39|1|38|0|0|1|1|4|3|29|
1|Москва|76|район Хорошево-Мневники|3779|УИК №3779|332|400|277|55|68|55|277|8|324|0|0|10|27|36|24|227|
1|Москва|76|район Хорошево-Мневники|3799|УИК №3799|28|50|27|1|22|1|27|1|27|0|0|0|1|4|3|19|
1|Москва|76|район Хорошево-Мневники|3802|УИК №3802|56|100|56|0|44|0|56|3|53|0|0|1|4|4|1|43|
1|Москва|76|район Хорошево-Мневники|5034|УИК №5034|881|1000|490|27|483|27|490|5|512|0|0|8|44|47|33|380|
1|Москва|76|район Хорошево-Мневники|5052|УИК №5052|687|800|257|31|512|31|257|0|288|0|0|3|28|39|27|191|
1|Москва|76|район Хорошево-Мневники|5053|УИК №5053|478|500|222|12|266|12|220|4|228|0|0|5|18|20|11|174|
1|Москва|76|район Хорошево-Мневники|5169|УИК №5169|821|900|408|18|474|18|408|15|411|0|0|4|19|41|22|325|
1|Москва|76|район Хорошево-Мневники|5170|УИК №5170|760|800|488|19|293|19|488|11|496|0|0|7|33|69|34|353|
1|Москва|76|район Хорошево-Мневники|5173|УИК №5173|627|700|524|0|176|0|524|10|514|0|0|10|31|33|44|396|
1|Москва|77|район Щукино|||61550|44390|17522|1387|25481|1387|17499|623|18263|0|0|338|1184|2509|1668|12564|
1|Москва|77|район Щукино|3111|УИК №3111|2344|1650|663|26|961|26|663|29|660|0|0|6|46|85|56|467|
1|Москва|77|район Щукино|3112|УИК №3112|2021|1400|526|22|852|22|526|17|531|0|0|8|29|72|53|369|
1|Москва|77|район Щукино|3113|УИК №3113|2083|1400|553|46|801|46|550|22|574|0|0|12|31|82|58|391|
1|Москва|77|район Щукино|3114|УИК №3114|2690|1850|715|23|1112|23|715|26|712|0|0|13|46|96|49|508|
1|Москва|77|район Щукино|3115|УИК №3115|2578|1800|686|57|1057|57|685|19|723|0|0|12|50|104|64|493|
1|Москва|77|район Щукино|3116|УИК №3116|2104|1500|532|51|917|51|532|16|567|0|0|15|45|63|58|386|
1|Москва|77|район Щукино|3117|УИК №3117|2387|1700|673|51|976|51|673|25|699|0|0|4|48|102|70|475|
1|Москва|77|район Щукино|3118|УИК №3118|2200|1200|795|36|369|36|795|37|794|0|0|20|72|84|58|560|
1|Москва|77|район Щукино|3119|УИК №3119|1309|900|326|29|545|29|323|10|342|0|0|4|16|52|22|248|
1|Москва|77|район Щукино|3120|УИК №3120|889|600|335|1|264|1|335|4|332|0|0|8|12|49|16|247|
1|Москва|77|район Щукино|3121|УИК №3121|2124|1500|545|31|924|31|544|15|560|0|0|16|32|76|46|390|
1|Москва|77|район Щукино|3122|УИК №3122|2103|1500|515|46|939|46|514|30|530|0|0|14|33|74|46|363|
1|Москва|77|район Щукино|3123|УИК №3123|2080|1450|595|51|804|51|594|21|624|0|0|9|54|94|41|426|
1|Москва|77|район Щукино|3124|УИК №3124|2254|1600|606|31|963|31|605|14|622|0|0|15|45|97|66|399|
1|Москва|77|район Щукино|3125|УИК №3125|2498|1750|743|73|934|73|742|32|783|0|0|9|30|129|89|526|
1|Москва|77|район Щукино|3126|УИК №3126|2025|1500|617|40|843|40|617|25|632|0|0|16|49|115|72|380|
1|Москва|77|район Щукино|3127|УИК №3127|2420|1700|735|35|930|35|733|20|748|0|0|20|58|86|93|491|
1|Москва|77|район Щукино|3128|УИК №3128|2015|1400|588|38|774|38|586|19|605|0|0|16|36|86|70|397|
1|Москва|77|район Щукино|3129|УИК №3129|1905|1350|497|32|821|32|495|28|499|0|0|6|34|61|54|344|
1|Москва|77|район Щукино|3130|УИК №3130|1710|1200|475|34|691|34|475|24|485|0|0|8|29|65|44|339|
1|Москва|77|район Щукино|3131|УИК №3131|1780|1200|488|31|681|31|486|27|490|0|0|6|25|65|58|336|
1|Москва|77|район Щукино|3132|УИК №3132|1983|1400|580|28|792|28|579|8|599|0|0|8|40|66|50|435|
1|Москва|77|район Щукино|3133|УИК №3133|1842|1300|497|48|755|48|497|25|520|0|0|4|32|83|59|342|
1|Москва|77|район Щукино|3134|УИК №3134|1500|1050|375|27|648|27|375|9|393|0|0|12|23|66|37|255|
1|Москва|77|район Щукино|3135|УИК №3135|2207|1550|629|44|877|44|629|12|661|0|0|9|40|75|72|465|
1|Москва|77|район Щукино|3136|УИК №3136|1781|1250|535|21|694|21|535|14|542|0|0|11|25|72|43|391|
1|Москва|77|район Щукино|3137|УИК №3137|2334|1650|647|58|945|58|645|28|675|0|0|13|47|95|60|460|
1|Москва|77|район Щукино|3138|УИК №3138|2662|1850|695|86|1069|86|695|26|755|0|0|8|79|111|57|500|
1|Москва|77|район Щукино|3139|УИК №3139|2613|1800|558|39|1203|39|558|15|582|0|0|15|26|74|37|430|
1|Москва|77|район Щукино|3780|УИК №3780|75|150|55|19|76|19|55|1|73|0|0|0|3|16|1|53|
1|Москва|77|район Щукино|3781|УИК №3781|519|1000|349|169|482|169|349|15|503|0|0|10|27|59|38|369|
1|Москва|77|район Щукино|3782|УИК №3782|122|300|86|29|185|29|86|1|114|0|0|1|7|17|7|82|
1|Москва|77|район Щукино|3783|УИК №3783|29|300|25|4|271|4|25|1|28|0|0|0|1|3|4|20|
1|Москва|77|район Щукино|3784|УИК №3784|35|50|33|0|17|0|33|0|33|0|0|3|4|6|3|17|
1|Москва|77|район Щукино|3785|УИК №3785|185|300|119|30|151|30|119|1|148|0|0|2|6|17|8|115|
1|Москва|77|район Щукино|3786|УИК №3786|22|100|19|1|80|1|19|1|19|0|0|0|0|1|3|15|
1|Москва|77|район Щукино|3787|УИК №3787|35|40|35|0|5|0|35|2|33|0|0|2|1|3|3|24|
1|Москва|77|район Щукино|3788|УИК №3788|55|100|55|0|45|0|55|3|52|0|0|2|3|4|3|40|
1|Москва|77|район Щукино|3798|УИК №3798|32|50|22|0|28|0|22|1|21|0|0|1|0|4|0|16|
1|Москва|78|район Южное Тушино|||62253|46300|16960|1240|28100|1240|16932|527|17645|0|0|323|1321|2393|1385|12223|
1|Москва|78|район Южное Тушино|3140|УИК №3140|2038|1500|545|22|933|22|528|13|537|0|0|12|46|75|48|356|
1|Москва|78|район Южное Тушино|3141|УИК №3141|1747|1300|448|43|809|43|448|20|471|0|0|13|49|83|44|282|
1|Москва|78|район Южное Тушино|3142|УИК №3142|1746|1300|418|49|833|49|418|12|455|0|0|14|27|81|32|301|
1|Москва|78|район Южное Тушино|3143|УИК №3143|1902|1400|544|58|798|58|543|19|582|0|0|11|36|97|54|384|
1|Москва|78|район Южное Тушино|3144|УИК №3144|1707|1300|546|37|717|37|546|14|569|0|0|7|57|69|44|392|
1|Москва|78|район Южное Тушино|3145|УИК №3145|1229|900|419|21|460|21|419|14|426|0|0|8|44|63|39|272|
1|Москва|78|район Южное Тушино|3146|УИК №3146|1959|1400|535|38|827|38|535|26|547|0|0|5|38|72|62|370|
1|Москва|78|район Южное Тушино|3147|УИК №3147|2111|1600|535|52|1013|52|535|21|566|0|0|8|44|57|39|418|
1|Москва|78|район Южное Тушино|3148|УИК №3148|2359|1700|595|51|1054|51|595|23|623|0|0|11|45|82|51|434|
1|Москва|78|район Южное Тушино|3149|УИК №3149|2255|1700|522|70|1108|70|522|16|576|0|0|10|44|74|48|400|
1|Москва|78|район Южное Тушино|3150|УИК №3150|2266|1700|613|42|1045|42|612|12|642|0|0|20|53|75|67|427|
1|Москва|78|район Южное Тушино|3151|УИК №3151|2053|1500|525|49|926|49|525|26|548|0|0|13|40|62|44|389|
1|Москва|78|район Южное Тушино|3152|УИК №3152|1424|1100|373|24|703|24|373|25|372|0|0|7|38|56|27|244|
1|Москва|78|район Южное Тушино|3153|УИК №3153|1528|1100|425|35|640|35|425|8|452|0|0|9|24|60|50|309|
1|Москва|78|район Южное Тушино|3154|УИК №3154|1379|1000|337|27|636|27|337|8|356|0|0|5|27|57|20|247|
1|Москва|78|район Южное Тушино|3155|УИК №3155|1106|800|299|21|480|21|298|7|312|0|0|7|27|32|15|231|
1|Москва|78|район Южное Тушино|3156|УИК №3156|1601|1200|463|35|702|35|463|12|486|0|0|13|24|60|51|338|
1|Москва|78|район Южное Тушино|3157|УИК №3157|2161|1600|535|35|1030|35|535|13|557|0|0|9|45|80|43|380|
1|Москва|78|район Южное Тушино|3158|УИК №3158|2197|1600|609|36|955|36|609|15|630|0|0|10|45|109|47|419|
1|Москва|78|район Южное Тушино|3159|УИК №3159|2219|1600|639|30|931|30|639|23|646|0|0|7|44|74|42|479|
1|Москва|78|район Южное Тушино|3160|УИК №3160|2302|1700|667|48|985|48|667|25|690|0|0|12|37|93|59|489|
1|Москва|78|район Южное Тушино|3161|УИК №3161|2152|1600|576|57|967|57|576|28|605|0|0|14|39|95|41|416|
1|Москва|78|район Южное Тушино|3162|УИК №3162|2563|1900|591|79|1230|79|591|17|653|0|0|8|35|73|40|497|
1|Москва|78|район Южное Тушино|3163|УИК №3163|1411|1000|400|39|561|39|400|18|421|0|0|9|29|61|25|297|
1|Москва|78|район Южное Тушино|3164|УИК №3164|1727|1300|448|47|805|47|446|7|486|0|0|11|37|67|14|357|
1|Москва|78|район Южное Тушино|3165|УИК №3165|2342|1700|617|29|1054|29|615|18|626|0|0|7|49|78|54|438|
1|Москва|78|район Южное Тушино|3166|УИК №3166|2208|1600|637|27|936|27|635|14|648|0|0|12|56|72|51|457|
1|Москва|78|район Южное Тушино|3167|УИК №3167|2159|1600|589|28|983|28|588|9|607|0|0|8|36|85|35|443|
1|Москва|78|район Южное Тушино|3168|УИК №3168|1720|1300|466|33|801|33|466|9|490|0|0|6|37|72|47|328|
1|Москва|78|район Южное Тушино|3169|УИК №3169|1883|1300|559|34|707|34|559|11|582|0|0|12|59|74|45|392|
1|Москва|78|район Южное Тушино|3170|УИК №3170|2144|1600|639|18|943|18|639|18|639|0|0|13|57|79|54|436|
1|Москва|78|район Южное Тушино|3171|УИК №3171|2568|1900|759|26|1115|26|758|24|760|0|0|12|51|123|51|523|
1|Москва|78|район Южное Тушино|3790|УИК №3790|87|500|87|0|413|0|87|2|85|0|0|0|2|3|2|78|
1|Москва|79|район Арбат|||15522|11900|5074|365|6461|365|5066|169|5262|0|0|147|334|624|423|3734|
1|Москва|79|район Арбат|1|УИК №1|2276|1700|525|72|1103|72|522|26|568|0|0|23|26|81|54|384|
1|Москва|79|район Арбат|2|УИК №2|2746|2000|741|78|1181|78|741|25|794|0|0|19|41|118|86|530|
1|Москва|79|район Арбат|4|УИК №4|2986|2200|765|90|1345|90|763|27|826|0|0|25|45|102|83|571|
1|Москва|79|район Арбат|5|УИК №5|2753|2000|572|68|1360|68|570|24|614|0|0|14|35|80|66|419|
1|Москва|79|район Арбат|7|УИК №7|2182|1600|563|57|980|57|562|23|596|0|0|22|29|86|51|408|
1|Москва|79|район Арбат|9|УИК №9|2579|2400|1908|0|492|0|1908|44|1864|0|0|44|158|157|83|1422|
1|Москва|80|Басманный район|||57768|45400|15062|1269|29069|1269|15044|546|15767|0|0|375|1143|2253|1468|10528|
